,New England : wind,Connecticut : wind,Maine : wind,Massachusetts : wind,New Hampshire : wind,Rhode Island : wind,Vermont : wind,Middle Atlantic : wind,New Jersey : wind,New York : wind,Pennsylvania : wind,East North Central : wind,Illinois : wind,Indiana : wind,Michigan : wind,Ohio : wind,South Atlantic : wind,Maryland : wind,North Carolina : wind,West South Central : wind,Texas : wind,Mountain : wind,Arizona : wind,Colorado : wind,Idaho : wind,Montana : wind,Nevada : wind,New Mexico : wind,Utah : wind,Wyoming : wind,Pacific Contiguous : wind,California : wind,Oregon : wind,Washington : wind,Pacific Noncontiguous : wind,Alaska : wind,Hawaii : wind
10,0.1123919308357349,0.5,0.1417004048582996,0.05555555555555558,0.040000000000000036,0.25,0.0,0.1089258698940998,0.0,0.10270270270270265,0.13249211356466878,0.056192997940570755,0.07761732851985559,0.12962962962962962,0.04278074866310161,0.03141361256544506,0.2875,0.4038461538461539,0.19565217391304346,0.3366840113528855,0.37713109935332156,0.16723383568303363,0.0888888888888889,0.23085983510011776,0.36764705882352944,0.09282700421940926,0.2857142857142858,0.31440443213296404,0.5818181818181819,0.1430575035063114,0.8508344923504867,0.7722328854766474,0.7475516866158869,0.7303225806451614,0.28205128205128205,0.19999999999999996,0.3055555555555556
11,0.08933717579250722,0.5,0.10931174089068829,0.0,0.020000000000000018,0.3,0.03703703703703709,0.13767019667170954,0.0,0.1351351351351352,0.15457413249211355,0.0,0.011432009626955453,0.09259259259259259,0.0,0.0,0.22083333333333333,0.3461538461538462,0.10869565217391308,0.29210028382213826,0.34156378600823045,0.06806028196402536,0.05925925925925929,0.10600706713780916,0.27450980392156865,0.050632911392405,0.19047619047619047,0.28254847645429365,0.4545454545454545,0.09957924263674617,0.678720445062587,0.6410748560460653,0.5734494015233951,0.5612903225806452,0.1794871794871794,0.0,0.19444444444444453
12,0.30835734870317,0.5,0.3238866396761134,0.2222222222222222,0.20000000000000007,0.45,0.2962962962962963,0.20121028744326774,0.0,0.20000000000000007,0.20820189274447948,0.1762283024418947,0.21419975932611307,0.2433862433862434,0.1270053475935829,0.05759162303664922,0.36249999999999993,0.4807692307692308,0.23913043478260876,0.36849574266792806,0.3455320399764844,0.33884297520661155,0.13333333333333336,0.4028268551236748,0.5098039215686275,0.2531645569620252,0.4761904761904763,0.4265927977839335,0.6,0.21037868162692852,0.5361613351877608,0.47536788227767107,0.4613710554951034,0.5006451612903227,0.4358974358974358,0.6000000000000003,0.41666666666666674
13,0.49855907780979825,0.5,0.4939271255060729,0.38888888888888884,0.3400000000000001,0.7,0.5925925925925924,0.5158850226928896,1.0,0.5108108108108108,0.5047318611987381,0.450426596057664,0.4512635379061372,0.5291005291005291,0.3743315508021391,0.47643979057591623,0.5833333333333333,0.5961538461538463,0.5217391304347826,0.5387890255439924,0.48353909465020584,0.2989790957705396,0.12592592592592594,0.2626619552414605,0.47549019607843135,0.2953586497890295,0.4285714285714286,0.5041551246537397,0.4363636363636364,0.19495091164095368,0.32267037552155775,0.26231605886116444,0.2883569096844396,0.3432258064516129,0.6153846153846153,0.8,0.5833333333333333
14,0.7118155619596541,0.5,0.7165991902834009,0.6111111111111112,0.52,0.8,0.7407407407407408,0.470499243570348,1.0,0.4513513513513513,0.47634069400630913,0.4271844660194175,0.41997593261131166,0.5066137566137565,0.38101604278074863,0.46596858638743455,0.5916666666666667,0.5192307692307694,0.7173913043478262,0.4024361400189216,0.41519694297472065,0.3179387457462324,0.12592592592592594,0.28268551236749107,0.4901960784313725,0.2616033755274261,0.4761904761904763,0.5484764542936289,0.2545454545454545,0.20196353436185133,0.05250347705146036,0.0,0.09902067464635475,0.0929032258064516,0.4871794871794871,0.6000000000000003,0.4722222222222223
15,0.8559077809798271,0.5,0.8461538461538461,0.7222222222222221,0.7400000000000001,0.8500000000000001,0.8888888888888887,0.7791225416036308,1.0,0.7675675675675676,0.750788643533123,0.7031479847013826,0.713598074608905,0.7499999999999999,0.5949197860962567,0.774869109947644,0.6708333333333333,0.5576923076923077,0.8478260869565217,0.4592005676442763,0.45914168136390354,0.31161886242100145,0.12592592592592594,0.22379269729093043,0.48529411764705876,0.29957805907172985,0.4285714285714286,0.5858725761772854,0.34545454545454557,0.19775596072931279,0.0,0.008317338451695466,0.0,0.0,0.5384615384615384,0.8,0.5
16,0.446685878962536,0.5,0.39676113360323884,0.38888888888888884,0.64,0.8,0.18518518518518523,0.6565809379727686,1.0,0.4891891891891892,0.8201892744479495,0.5236834363047955,0.4939831528279182,0.6216931216931216,0.4906417112299465,0.6910994764397905,0.9208333333333333,0.7500000000000002,0.9347826086956521,0.544465468306528,0.5601116990005879,0.6407389402041808,0.0888888888888889,0.630153121319199,0.7205882352941176,0.5780590717299577,0.19047619047619047,0.5969529085872576,0.4181818181818181,0.5007012622720898,0.4732267037552156,0.1893793985924504,0.43525571273122965,0.8748387096774193,0.564102564102564,0.40000000000000013,0.5833333333333333
17,0.5014409221902018,0.5,0.5182186234817814,0.5,0.42000000000000004,0.6500000000000001,0.2222222222222222,0.5794251134644478,1.0,0.5054054054054055,0.6435331230283912,0.5898793762871433,0.5968712394705173,0.5740740740740741,0.5882352941176471,0.643979057591623,0.8375,0.7884615384615385,0.8043478260869565,0.5033112582781458,0.5214579659024103,0.4905201750121537,0.08148148148148149,0.34864546525323903,0.9852941176470588,0.6244725738396623,0.5238095238095237,0.5055401662049861,0.4727272727272728,0.39270687237026647,0.5987482614742698,0.20025591810620597,0.763873775843308,0.927741935483871,0.6410256410256411,0.6000000000000003,0.6666666666666667
18,0.7896253602305475,0.5,0.7408906882591094,0.7222222222222221,0.7600000000000001,0.9500000000000002,0.8888888888888887,0.7791225416036308,1.0,0.7216216216216217,0.8012618296529967,0.6134157105030891,0.6787003610108304,0.6468253968253967,0.46256684491978606,0.6020942408376965,0.8458333333333333,0.7692307692307694,0.9782608695652173,0.4950331125827816,0.5192533803644914,0.38454059309674293,0.20740740740740743,0.23439340400471143,0.5392156862745098,0.35443037974683533,1.0,0.6551246537396123,0.8181818181818182,0.2244039270687237,0.6363004172461753,0.42482405630198333,0.5625680087051143,0.8541935483870968,0.6410256410256411,0.6000000000000003,0.6388888888888888
19,0.7809798270893372,0.5,0.7327935222672065,0.8888888888888888,0.7400000000000001,0.9500000000000002,0.7777777777777778,0.7367624810892587,1.0,0.6648648648648648,0.7791798107255521,0.5766401882906736,0.6702767749699157,0.6230158730158729,0.3622994652406417,0.5759162303664923,0.9625,0.7692307692307694,1.0,0.5497871333964051,0.5561434450323339,0.30821584832280013,0.15555555555555556,0.23439340400471143,0.5098039215686275,0.4978902953586498,0.1428571428571428,0.5734072022160666,0.0,0.1444600280504909,0.760778859527121,0.6743442098528472,0.6528835690968444,0.7058064516129032,0.3589743589743589,0.40000000000000013,0.36111111111111116
